수신일자,수신시간,메일종류,메일제목,첨부
2023-03-14,10:31,스팸,"KOLSA) 원주지방환경청, 불법 안전확인대상 생활화학제품 유통 금지 협조 요청[코리아메디케어-세상깔끔 베르가못]의 건","불법 안전확인대상 생활화학제품 유통 금지 협조 요청[코리아메디케어-세상깔끔 베르가못].pdf (138.3 K), (붙임1) 위반제품 정보 현황(코리아메디케어-세상깔끔 베르가못).xlsx (18.9 K), (붙임 2)위반제품 사진[코리아메디케어-세상깔끔 베르가못].zip (6.6 M)"
2023-03-14,11:14,스팸,(광고) 이제 수량 걱정 없어요! 이번 주 비즈하우스 신상품 :),없음
2023-03-14,11:33,스팸,RE: Invoice & Packing list For Sea Shipment,Invoice & Packing list.r00 (460.5 K)
2023-03-14,11:45,스팸,New Buyer's Inquiry - Please send me FOB price,Order.r17 (460.5 K)
2023-03-14,11:49,스팸,RE: 線藝-NEW PO 2300982-signed back,NEW PO 2300982.zip (685.2 K)
2023-03-14,11:49,스팸,"PDA REQUEST / DISCHARGE 55,000 MT GRAIN IN BULK","PDA REQUEST DISCHARGE 55,000 MT GRAIN IN 	BULK_pdf.rar (1.3 M)"
2023-03-14,12:04,스팸,Server Clustered priority mails undelivered,없음
2023-03-14,12:51,스팸,RE: Request for quotation - M/T Tordis Knutsen -TI-133/2023,Quotation_20CF18909.docx (10.1 K)
2023-03-14,13:36,스팸,mv huale6 V.2227 inquire,MV HUA LE 6 SHIP DETAILS_pdf.rar (1.3 M)
2023-03-14,14:00,스팸,"[부흥사다이어리]花화려한 봄날, 경쟁력 있는 제품 제안드립니다.",없음
2023-03-14,15:39,스팸,《산업보고서》 국내외 이차전지(배터리) 산업 시장 분석과 기술 개발 동향,없음
2023-03-14,16:39,스팸,Re:FedEx Logistic收到货件通知,"fedexlogisticslogo2021.png (36.6 K), images (16.1 K), Invoice. AWB#84248_pdf.htm (3.3 K)"
2023-03-14,17:00,스팸,Japanese “Fix” for Belly Fat?,없음
2023-03-14,17:19,스팸,"NEW ORDER - :- New Buyer RFQ Inquiry From \\\\\""MONTER GLOBAL LOGISTICS PTE LTD \\\\\""﻿",Scan_Order_Request.htm (94.7 K)
2023-03-14,17:26,스팸,(KOLSA) [산업부] 제6차 한-튀르키예 FTA 공동위원회 관련 의제 수요 조사(~28),"230313 (공문) 한-튀르키예 FTA 공동위원회 관련 의제 수요 조사.pdf (300.7 K), 공문붙임. 한-튀르키예 FTA 공동위 의제 작성양식.hwp (26.0 K), 공문붙임. 한-튀르키예 FTA 공동위 의제 작성양식.pdf (22.0 K)"
2023-03-14,17:32,스팸,(광고) 나이스다큐 뉴스레터 2023년 3월 일반호,없음
2023-03-14,17:36,스팸,서울산업진흥원 소식지 - 2023년 G밸리 비즈매칭 플랫폼 지원사업 제공기업 모집(743호),없음
2023-03-14,17:38,스팸,"Fwd: Incoming Remittance EUR 69,894.33,",Remittance 103.xls (185.5 K)
2023-03-14,17:41,스팸,Don't play Russian Roulette with your Pain,없음
2023-03-14,18:10,스팸,回复：Re: Request for Quotation,"New Order_List.Scan003.htm (5.0 K), image001_drawing规格.jpg.htm (14.5 K)"
2023-03-14,18:30,스팸,Some women may know you here,없음
2023-03-14,18:48,스팸,Microsoft Outlook : Verify your email address,v (0.1 K)
2023-03-14,19:56,스팸,Which fruits are deadly?,없음
2023-03-14,19:56,스팸,What they’re not telling you about toenail fungus,없음
2023-03-14,20:29,스팸,[광고] 낮 ????????시! 홍콩 항공권 ????만 원 할인코드,없음
2023-03-14,20:47,스팸,Urgent action: Reconfirm info@posa.or.kr password!!,없음
2023-03-14,20:53,스팸,ING 신재윤R.LION(0315) - 돈의 관점으로 바라본 '학폭',없음
2023-03-14,20:56,스팸,[광고] 홍콩 항공·호텔 최대 5O% 할인❤️,없음
2023-03-14,21:19,스팸,Home Warranty Protection for your Family. First Month FREE. Limited Time.,없음
2023-03-14,21:32,스팸,Avoid Unexpected Repair Costs,없음
2023-03-14,21:36,스팸,NASA-Researcher Exposes Major Conspirac!y,없음
2023-03-14,22:50,스팸,Barely-discovered trick clears foggy vision,없음
2023-03-14,23:15,스팸,"5,500 a Day From Your Phone??!",없음
2023-03-15,00:02,스팸,Janice is looking to get roughed-up,없음
2023-03-15,00:04,스팸,You have won an Dewalt Heater,없음
2023-03-15,00:11,스팸,E-mail Account Notification For kstamp@posa.or.kr !!!,없음
2023-03-15,00:12,스팸,E-mail Account Notification For scm@posa.or.kr !!!,없음
2023-03-15,00:12,스팸,E-mail Account Notification For jm2012@posa.or.kr !!!,없음
2023-03-15,00:41,스팸,TieMeUp12 has an unusual request for you,없음
2023-03-15,00:57,스팸,THE PERFECTLY PORTABLE HUMIDIFIER FOR QUICK COMFORT & EASY BREATHING,없음
2023-03-15,01:03,스팸,Re: Sourcing Inspection service in China,없음
2023-03-15,01:04,스팸,I Lost My Hearing After Taking This…,없음
2023-03-15,01:53,스팸,"See if you qualify for a $1,000 credit limit today",없음
2023-03-15,01:53,스팸,"The more you use a Fortiva card, the more you get in rewards",없음
2023-03-15,02:08,스팸,Payment receipt On: 14 Mar 2023,Payment copy.pdf.html (172.7 K)
2023-03-15,02:21,스팸,"User's inbox is full, mailbox is unable to send email",없음
2023-03-15,02:45,스팸,BONUS: $50 United Airlines Gift Card Opportunity,없음
2023-03-15,02:47,스팸,50% Discount on DroneX Pro Act Fast!,없음
2023-03-15,03:45,스팸,Nasty bedtime mistake causing type 2 diabetes in millions?,없음
2023-03-15,05:27,스팸,Mailbox Closure,없음
2023-03-15,07:26,스팸,posa.or.kr Support Desk,없음
2023-03-15,07:30,스팸,Wireless Broadband in Public Safety Market worth $69.6 billion by2026,없음
2023-03-15,09:57,스팸,구매 주문,PO-33489D.html (3.5 K)
2023-03-15,09:59,스팸,[광고] 단 4일! 국내&일본 여행 반값위크????​,없음
2023-03-15,10:00,스팸,[(주)누리참] 리뉴얼된 천연펄프원단 비데물티슈와 소량주문 가능한 각티슈 & 키친타월을 소개합니다!,없음
2023-03-15,10:27,스팸,The security info@posa.or.kr team,없음
2023-03-15,10:50,스팸,송장 A/R 송장,없음
2023-03-15,11:06,스팸,Re: New Order /PI WX22P0329,readhtml.jsp (17.6 K)
2023-03-15,11:12,스팸,[KOPLAS · K-Mtech 2023] 전시회 성황리 개막 ! 전시회 진행 중 ~ (3월 18일까지),없음
2023-03-15,11:45,스팸,[입점신청] 모트에서 우체국쇼핑 입정 관련 서류 전달드립니다.,"우체국쇼핑 입점신청서_모트_20230315.xlsx (33.7 K), 모트_사업자등록증_220214.pdf (129.8 K), 모트 통장사본(우체국).pdf (110.3 K), 채호병 인감증명서 230309.pdf (520.0 K), 모트_통신판매신고증.pdf (246.3 K), 채호병 등본 230313.pdf (745.1 K), 꿀벌랜드 영업신고증.pdf (248.1 K), 꿀벌랜드 원산지 증명서.xlsx (74.1 K)"
2023-03-15,11:58,스팸,Final Warning!,kr.png (51.3 K)
2023-03-15,11:59,스팸,E-mail Account Notification For hk1612@posa.or.kr !!!,없음
2023-03-15,12:01,스팸,E-mail Account Notification For info@posa.or.kr !!!,없음
2023-03-15,12:03,스팸,E-mail Account Notification For sales@posa.or.kr !!!,없음
2023-03-15,12:03,스팸,E-mail Account Notification For hy1811@posa.or.kr !!!,없음
2023-03-15,12:04,스팸,E-mail Account Notification For kdh1807@posa.or.kr !!!,없음
2023-03-15,12:17,스팸,안녕하세요 순위작업 메인총판입니다.,없음
2023-03-15,12:46,스팸,Re: Industrial Project Financing 2023,없음
2023-03-15,13:15,스팸,[뉴스랭키] 마스크 속 입냄새.. 충치와 세균,없음
2023-03-15,13:29,스팸,MV MEGHNA FREEDOM - CALLING FOR PDA,MV MEGHNA FREEDOM - CALLING FOR PDA - 	MGI2200025.rar (1.3 M)
2023-03-15,13:44,스팸,REQUEST QUOTATION FOR SWEDEN PROJECT,없음
2023-03-15,14:20,스팸,Draft B/L copy ✉ was sent to posadmin@posa.or.kr via DropBox,없음
2023-03-15,14:22,스팸,Find a hot partner to share your bed with tonight,없음
2023-03-15,15:16,스팸,RE:DD Request For Quotation,Quotation Forms_MRV2-202098.docx (10.1 K)
2023-03-15,15:21,스팸,RE: Request for Freight Quotation,Quotation_20CF18909.docx (10.1 K)
2023-03-15,15:39,스팸,MT.AU GEMINI V.2023/190 ( ETA ; 13 April 2023) Agency appointment,VESSEL DETAILS.rar (1.3 M)
2023-03-15,15:48,스팸,(KOLSA) 상생협의체 분과 회의 개최 관련 메일 재송부,중소상공인-온라인플랫폼 기업 상생협의체 분과회의 안내.hwp (41.0 K)
2023-03-15,16:08,스팸,N숖 C팡 상품 랭킹 상승 전국 최저가 약속 드립니다.,없음
2023-03-15,16:28,스팸,Why this habit is better than meditation,없음
2023-03-15,16:45,스팸,Best Technique For Reducing Knee Pain Tonight,없음
2023-03-15,17:11,스팸,Little known “habit” unlocks God’s hidden manifestation power…,없음
2023-03-15,17:29,스팸,"“윤석열 대통령실, 특활비·밥값 등 공개하라”…본격 소송 돌입",없음
2023-03-15,17:55,스팸,ACTION REQUIRED,없음
2023-03-15,18:03,스팸,Mail Notification: info@posa.or.kr :Password expiring,없음
2023-03-15,18:13,스팸,Grow a younger heart and brain...,없음
2023-03-15,18:19,스팸,"Automatic reply: [External] (광고)한우가 무려 반값?! 최대53% 할인☆ 추가5%쿠폰! 한우국거리 12,350원",없음
2023-03-15,18:44,스팸,Re:Fw: Payment-Order_HT_20191129,Payment-Order_HT_20191129.htm (172.7 K)
2023-03-15,18:48,스팸,Fwd: New order Inquiry,PO_150323443.cab (663.5 K)
2023-03-15,19:08,스팸,⚠️Disable Email Notice!,없음
2023-03-15,19:12,스팸,"ING 신재윤R.LION(0316) - 백종원 VS 김혜자, 다시 불 붙은 편의점 '도시락 전쟁'",없음
2023-03-15,20:39,스팸,FW: Plastic Mould Solution,없음
2023-03-15,21:49,스팸,Cops say brutal new tool is too powerful for most men (get yours here),없음
2023-03-15,21:50,스팸,3 Hire Invoice CP March 15 2023,3 Hire Invoice CP March 15 2023_pdf.rar (1.3 M)
2023-03-15,22:07,스팸,Big Savings This St Patrick's Day! Up to 93% Custom Canvas Prints!,없음
2023-03-15,22:38,스팸,"Shopper, You can qualify to get a $90 American Airlines + gift card!",없음
2023-03-15,22:43,스팸,Meet the Huusk Chef’s? ?Knife!,없음
2023-03-15,22:51,스팸,Mom of 2 sheds 70 lbs. with this one weird drink,없음
2023-03-15,23:09,스팸,"7,700 Make Brain Disease Go Away With This Crazy Recipe",없음
2023-03-16,00:58,스팸,NEW: never released before...,없음
2023-03-16,01:25,스팸,WELCOME TO THE FUTURE! TELEGRAM COIN TC,없음
2023-03-16,02:18,스팸,Email Notification Alert info@posa.or.kr,img.png (184.7 K)
2023-03-16,03:22,스팸,Help you have a lighting-fast life,없음
2023-03-16,03:50,스팸,BUSINESS PROPOSAL,없음
2023-03-16,04:00,스팸,Re: Freight forwarder from China,없음
2023-03-16,04:56,스팸,Natural Pain Relief: 1466% stronger by MIT Discovery,없음
2023-03-16,06:55,스팸,One of the greatest inventions of this century…,없음
2023-03-16,07:30,스팸,Telecom Cloud Market worth $32.5 billion by 2027,없음
2023-03-16,08:02,스팸,"posa.or.kr WARNING: The email account ""yh1712@posa.or.kr"" storage is almost full.",없음
2023-03-16,08:23,스팸,Security Notice. info@posa.or.kr was hacked!,없음
2023-03-16,08:33,스팸,Shop with 15% off,없음
2023-03-16,09:01,스팸,(광고) 51세라면 오스템 임플란트 49% 할인! ▶참여하러 가기,없음
2023-03-16,09:01,스팸,(광고) 57세라면 오스템 임플란트 49% 할인! ▶참여하러 가기,없음
2023-03-16,09:26,스팸,(KOLSA) 23년도 중소상공인-온라인플랫폼기업 상생협의체 온라인분과 1차 회의 개최 안내,없음
2023-03-16,09:53,스팸,failure notice: To - 'herosky6@korea.ac.kr',없음
2023-03-16,09:58,스팸,You have a new secure message,없음
2023-03-16,10:00,스팸,"(광고)[세종기업]신제품 웰컴기프트세트가 출시되어 소개드립니다! ""인하우스 방식""으로 디퓨저를 생산공급하여 제안드립니다 .",없음
2023-03-16,10:00,스팸,"[HR레시피] ""조용한 사직, 받은만큼만 일하겠습니다"" 영상 공유 합니다.",1678845444041.jpeg (560.9 K)
2023-03-16,10:30,스팸,"RE: PACKING LIST, COMMERCIAL  INVOICE, MBL DRAFT,","packing list, commercial invoice, MBL draft.rar (821.9 K)"
2023-03-16,11:02,스팸,[뉴스랭키] MZ세대 반발한 근로시간 개편,없음
2023-03-16,11:10,스팸,You've received a friend request,없음
2023-03-16,11:22,스팸,"posa.or.kr WARNING: The email account ""event@posa.or.kr"" ICLOUD storage is almost full.",UNDELIVERED MAILS.doc (17.5 K)
2023-03-16,11:23,스팸,우표전시회 관련 빅픽처팀 레퍼런스 요청 회신,(빅픽처팀)오프라인 프로모션.pdf (3.6 M)
2023-03-16,11:30,스팸,邮箱安全通知！,없음
2023-03-16,11:45,스팸,"[광고] 11번가 상품찜, 최적화 구매, 프리미엄 구매평, SNS 포스팅, 상품찜/공유하기 마케팅",없음
2023-03-16,11:57,스팸,"posa.or.kr WARNING: The email account ""info@posa.or.kr"" ICLOUD storage is almost full.",UNDELIVERED MAILS.doc (17.5 K)
2023-03-16,12:30,스팸,✉️ 3 미 배달 메일.,없음
2023-03-16,12:39,스팸,Allow Messages.,없음
2023-03-16,13:41,스팸,(KOLSA) 중소상공인-온오프라인 기업 상생대회 개최를 위한 협조 요청의 건,"230315_제3회 유통 상생 대회 개최 계획(안)_초안.hwp (82.5 K), 230315_제3회 유통 상생 대회 개최 계획(안)_초안.pdf (97.9 K), 보도47-「중소상공인과 백화점?온라인플랫폼 유통 상생 대회」.hwp (285.5 K), 보도47-「중소상공인과 백화점?온라인플랫폼 유통 상생 대회」.pdf (118.6 K)"
2023-03-16,13:47,스팸,우체국쇼핑 강원곳간 브랜드관 운영 세부 추진계획,우체국쇼핑 강원곳간 브랜드관 운영 세부 추진계획.hwp (1.4 M)
2023-03-16,13:49,스팸,RE: LONG OVER DUE,BANK SWIFT.xls (169.5 K)
2023-03-16,14:06,스팸,네이버 쿠팡 모든 키워드 꽉 잡고 있습니다,없음
2023-03-16,14:19,스팸,[오렌지테크] 3월 소프트웨어 정보입니다.(4월12일 저작권 세미나 포함),"image028.jpg (457.8 K), image029.jpg (260.7 K), image030.jpg (35.8 K), image006.jpg (50.8 K), image007.jpg (62.4 K)"
2023-03-16,14:55,스팸,[KOPLAS · K-Mtech 2023] 전시회 개최 셋째날 ~☆ 전시회 진행 중 ~ (3월 18일까지),없음
2023-03-16,15:49,스팸,Re: 3D crystal label,없음
2023-03-16,16:31,스팸,RE:[ SOA ],SOA.xls (169.5 K)
2023-03-16,16:33,스팸,RE: 우체국쇼핑입니다.,"우체국쇼핑 입점신청서_모트_20230315.xlsx (33.7 K), 우체국쇼핑 이미지_모트.zip (12.7 M), 꿀벌랜드 원산지 증명서.xlsx (74.1 K), 채호병 등본 230313.pdf (745.1 K), 채호병 인감증명서 230309.pdf (520.0 K), 모트_통신판매신고증.pdf (246.3 K)"
2023-03-16,17:03,스팸,빠른판단하셔야합니다,플랫폼_상위노출_001.pdf (96.6 K)
2023-03-16,17:05,스팸,[KOLSA] 등기임원 변경관련 위임장 요청의 件,"230316_공문(의사록공증).pdf (94.2 K), 별첨.위임장_임정회원사.hwp (66.5 K), 별첨.위임장_임정회원사.rtf (63.8 K), 참고용_위임장 작성예시.pdf (282.4 K)"
2023-03-16,17:31,스팸,"FW: KOLSA) 공동보도자료, 북한 IT 인력에 대한 정부 합동주의보 발표 안내의 건","북한 IT 인력 바로알기_영문 최종본.pdf (226.7 K), 북한 IT 인력 바로알기_최종본.pdf (266.4 K), 북한 가상자산 탈취 바로알기_영문 최종본.pdf (364.2 K), 북한 가상자산 탈취 바로알기_최종본.pdf (377.7 K)"
2023-03-16,17:41,스팸,Gummies shipped to your door!,없음
2023-03-16,17:41,스팸,Please review  PROFORMA INVOICE shared on  3/16/2023 4:21:50 p.m.,029837   .html (42.5 K)
2023-03-16,17:57,스팸,Re:Fw: Payment-Order_HT_20191329,Payment-Order_HT_20191129.htm (172.7 K)
2023-03-16,18:01,스팸,Your Current Partner is Just a Trap,없음
2023-03-16,18:04,스팸,"End High Blood Pressure (and ED) with this 4,043-Year-Old Plant…",없음
2023-03-16,18:06,스팸,2023년 제1차 보증금지원형 장기안심주택 신규 입주자 모집 공고,없음
2023-03-16,18:29,스팸,CONGRATS YOUR EMAIL ID HAS WON,없음
2023-03-16,18:45,스팸,Re：Lithium Batteries 48V 100Ah 150Ah 200AH Lifepo4 Battery 51.2V Lithium Iron Phosphate Battery energy storage,"1668732520655.png (38.9 K), 51.2v100-2.png (134.7 K)"
2023-03-16,18:47,스팸,BONUS: $50 KOHL'S Gift Card Opportunity,없음
2023-03-16,18:53,스팸,The most efficient way to clean harmful bacteria and mold from your home,없음
2023-03-16,18:53,스팸,Does the Synoshi Spin Power Scrubber help prevent the spread of bacteria and disease?,없음
2023-03-16,19:32,스팸,"ING 신재윤R.LION(0317) - 아파트는 끝났다, 요즘 부자들이 대신 몰려드는 부동산",없음
2023-03-16,19:36,스팸,Someones wife needs your attention,없음
2023-03-16,19:36,스팸,#1 Worst Food for High Blood Pressure (do NOT eat),없음
2023-03-16,20:11,스팸,THIS Air Toxin Destroys Vision,없음
2023-03-16,20:35,스팸,"The Perfect Blender for your active, on-the-go lifestyle",없음
2023-03-16,20:39,스팸,"Improve Your Health with Delicious, Easy-to-Make Smoothies Blend delicious smoothies ON THE GO!",없음
2023-03-16,21:07,스팸,Japanese Red Soda melts 3 LBs every 5 days,없음
2023-03-16,21:13,스팸,Get Paid to Tag on Instagram!,없음
2023-03-16,21:13,스팸,"The 3 Deadly ""Small Shop"" Mistakes (and how to avoid them!)",없음
2023-03-16,21:31,스팸,2023 handbags business,없음
2023-03-16,22:35,스팸,NEW PURCHASE ORDER FOR MARCH 2023,New order march 2023.zip (693.9 K)
2023-03-16,22:40,스팸,With CoolEdge you can now cut on your monthly expenses and save money.,없음
2023-03-16,23:12,스팸,CoolEdge 3-in-1 Convenient and Highly Versatile Air Cooler,없음
2023-03-16,23:44,스팸,Innovative Fuel-Free Generator for Remote Electricity Supply,없음
2023-03-17,00:24,스팸,MagicOutlet isn’t just another extension cord,없음
2023-03-17,00:24,스팸,People are ditching power bars and extension cords for MagicOutlet!,없음
2023-03-17,01:57,스팸,Deadly Mistake Spikes Blood Sugar Overnight,없음
2023-03-17,02:16,스팸,posadmin@posa.or.kr: Password Expiration Notification,없음
2023-03-17,03:46,스팸,How to get hard and stay hard,없음
2023-03-17,04:37,스팸,"Bank Payment EUR 17,970.25","Swift EUR 17,970.25.cab (692.5 K)"
2023-03-17,04:50,스팸,Review Messages.,없음
2023-03-17,05:49,스팸,Re: Still Looking For? Calacatta Quartz Slab Sale is still ON!,없음
2023-03-17,06:29,스팸,FedEx Shipment Notice of arrival,"showimage.php (3.9 K), (FedEx) Original BL, PL, CI Copies.htm (3.2 K)"
2023-03-17,06:30,스팸,한미·한중 FTA 특혜관세로 韓 기업 3조 규모 절감 효과 [굿모닝KITA],없음
2023-03-17,07:10,스팸,(광고) [블루멤버스] 23년 3월 정기레터 - 3월의  화사한 혜택,없음
